Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
8012,us pizza,1,noida,"food court, 2nd floor, spice world mall, sector 25-a, near, sector 25, noida","spice world mall, sector 25","spice world mall, sector 25, noida",77.3410212,28.5854928,"pizza, fast food",650.0,indian rupees(rs.),no,yes,no,no,2,2.2,red,poor,134
312187,angeethi se,1,noida,"shop 105, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,"north indian, chinese",600.0,indian rupees(rs.),no,yes,no,no,2,3.2,orange,average,35
523,barista,1,noida,"supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,cafe,650.0,indian rupees(rs.),no,no,no,no,2,2.5,orange,average,23
2480,bk's the juice bar,1,noida,"101, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,"juices, beverages, fast food",200.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,10
1733,eden kitchen & bar,1,noida,"supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3646089,28.5973057,"north indian, chinese",400.0,indian rupees(rs.),yes,yes,no,no,4,3.1,orange,average,129
307145,moti mahal delux tandoori trail,1,noida,"food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.364878,28.5970621,"north indian, mughlai, chinese",1000.0,indian rupees(rs.),yes,yes,no,no,3,2.5,orange,average,28
1727,new woks,1,noida,"102 & 103, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.364878,28.5970621,"chinese, asian",750.0,indian rupees(rs.),yes,yes,no,no,2,2.5,orange,average,79
828,otik hotshop,1,noida,"63, c-134/b, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,"north indian, mughlai",600.0,indian rupees(rs.),no,yes,no,no,2,3.1,orange,average,147
393,pizza hut,1,noida,"ground floor, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.36484054,28.5973425,"italian, pizza, fast food",1000.0,indian rupees(rs.),no,yes,no,no,3,3.3,orange,average,113
1722,punjabi dhaba 61,1,noida,"8, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3649169,28.5971298,"north indian, mughlai, chinese",800.0,indian rupees(rs.),yes,yes,no,no,2,2.6,orange,average,75
2483,punjabi pakwaan,1,noida,"153, ground floor, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.364878,28.5971518,"north indian, mughlai",1200.0,indian rupees(rs.),yes,yes,no,no,3,3.0,orange,average,120
1726,spice of india,1,noida,"108, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3647883,28.5971433,"mughlai, north indian",700.0,indian rupees(rs.),no,yes,no,no,2,2.6,orange,average,76
304934,swaad,1,noida,"3, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.364878,28.5970621,"north indian, chinese",600.0,indian rupees(rs.),no,yes,no,no,2,2.7,orange,average,15
305961,yumm biryani,1,noida,"1-b, lower ground floor, food court, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3649068,28.5971097,"biryani, mughlai",550.0,indian rupees(rs.),no,yes,no,no,2,3.2,orange,average,160
308578,otik cake shop,1,noida,"63-c, 134-b, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,"bakery, desserts, fast food, north indian",450.0,indian rupees(rs.),no,yes,no,no,1,3.5,yellow,good,105
308750,adarsh kulfi,1,noida,"food court, ground floor, supertech shoprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,ice cream,100.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
309971,pizza junction,1,noida,"shop 3, c 134 b, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.36474722,28.59716667,"fast food, pizza",550.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,1
386,domino's pizza,1,noida,"lower ground, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3649083,28.5971137,"pizza, fast food",700.0,indian rupees(rs.),no,no,no,no,2,2.4,red,poor,98
428,sagar ratna,1,noida,"c-134/b, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.3648332,28.5971027,"south indian, north indian, chinese",600.0,indian rupees(rs.),no,yes,no,no,2,2.3,red,poor,155
18070483,subway,1,noida,"shop 3, supertech shopprix mall, sector 61, noida","supertech shopprix mall, sector 61","supertech shopprix mall, sector 61, noida",77.36498103,28.59689799,"american, fast food, salad, healthy food",500.0,indian rupees(rs.),no,yes,no,no,2,2.3,red,poor,24
7869,barista,1,noida,"305, 3rd floor, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3258017,28.5675107,cafe,650.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,57
5610,bikano chat cafe,1,noida,"2nd floor, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.325869,28.5674499,"north indian, street food, south indian, fast food, chinese",500.0,indian rupees(rs.),no,no,no,no,2,3.0,orange,average,38
304103,cafe coffee day,1,noida,"2nd floor, shoppers stop, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3262953,28.5678712,cafe,450.0,indian rupees(rs.),no,no,no,no,1,2.7,orange,average,18
5598,cafe coffee day,1,noida,"shop 111, 1st floor, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3260261,28.5676664,cafe,450.0,indian rupees(rs.),no,no,no,no,1,2.7,orange,average,34
18233617,chaayos,1,noida,"ground floor, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253081,28.566702,"cafe, tea",400.0,indian rupees(rs.),no,yes,no,no,1,3.4,orange,average,67
300955,chopaal marwari,1,noida,"3rd floor, the great india place, sector 38-a,  noida","the great india place, sector 38","the great india place, sector 38, noida",77.325482,28.5670755,"north indian, rajasthani",600.0,indian rupees(rs.),no,no,no,no,2,2.8,orange,average,102
18017237,dolce gelato,1,noida,"shop 98, ground floor, the great india place mall, sector 38 a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3265645,28.5680759,"ice cream, beverages, fast food",300.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,8
5619,domino's pizza,1,noida,"302-a, 3rd floor, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3255549,28.5675098,"pizza, fast food",700.0,indian rupees(rs.),no,no,no,no,2,3.2,orange,average,60
2191,gelato vinto,1,noida,"the great india place mall, sector 38 a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3259363,28.5677476,"desserts, ice cream",250.0,indian rupees(rs.),no,no,no,no,1,3.1,orange,average,32
307447,kebab xpress,1,noida,"3rd floor, the great india place, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3254017,28.5672542,"north indian, mughlai",600.0,indian rupees(rs.),no,yes,no,no,2,3.2,orange,average,106
7932,mcdonald's,1,noida,"food court, 3rd floor, the great india palace mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253081,28.5671503,"fast food, burger",500.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,70
1226,pind balluchi,1,noida,"the great india place mall, sector 38-a, near sector 38, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253979,28.5671588,"north indian, mughlai",800.0,indian rupees(rs.),yes,yes,no,no,2,3.3,orange,average,793
8888,ristorante prego,1,noida,"323, 3rd floor, the great india place mall, sector 38-a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253979,28.5671588,italian,1200.0,indian rupees(rs.),yes,no,no,no,3,3.1,orange,average,372
4530,the coffee bean & tea leaf,1,noida,"3rd floor, the great india place mall, sector 38 a, near sector 38, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.32540604,28.56721958,cafe,700.0,indian rupees(rs.),no,no,no,no,2,2.6,orange,average,55
18400768,turquoise turkish ice-cream,1,noida,"ground floor, the great india palace mall, sector 38-a, near, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3265645,28.5680759,ice cream,250.0,indian rupees(rs.),no,no,no,no,1,3.4,orange,average,11
409,yo! china,1,noida,"3rd floor, the great india place mall, sector 38-a, near, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3262504,28.5678221,chinese,1300.0,indian rupees(rs.),no,yes,no,no,3,2.6,orange,average,334
7939,baskin robbins,1,noida,"ground floor, the great india place mall, sector 38 a, noida, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3254972,28.5672537,ice cream,300.0,indian rupees(rs.),no,no,no,no,1,3.5,yellow,good,41
18133480,burger king,1,noida,"3rd floor, the great india place mall, sector 38-a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253081,28.5671503,"burger, fast food",500.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,211
791,costa coffee,1,noida,"36, the great india place mall, sector 38 a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3260709,28.5674465,cafe,600.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,110
486,crazy noodles,1,noida,"3rd floor, the great india place, sector 38-a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3264748,28.5678881,"chinese, thai",1100.0,indian rupees(rs.),yes,yes,no,no,3,3.6,yellow,good,507
18208913,jack po!tato's,1,noida,"food court, 3rd floorthe great india place, sector 38, near sector 18, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253509,28.5671054,fast food,150.0,indian rupees(rs.),no,no,no,no,1,3.5,yellow,good,37
3251,mandarin trail,1,noida,"3rd floor, the great india place mall, sector 38-a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3255325,28.5672163,chinese,400.0,indian rupees(rs.),yes,no,no,no,3,3.7,yellow,good,517
308774,nazeer foods,1,noida,"304, 3rd floor, the great india place mall, sector 38-a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3256447,28.5674287,"mughlai, north indian",600.0,indian rupees(rs.),no,yes,no,no,2,3.6,yellow,good,179
394,pizza hut,1,noida,"the great india place mall, sector 38 a, noida, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3255133,28.5672492,"italian, pizza, fast food",1000.0,indian rupees(rs.),no,no,no,no,3,3.7,yellow,good,189
302421,shree rathnam,1,noida,"309, 3rd floor, the great india place, sector 38-a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3261382,28.5680132,"south indian, north indian, chinese",800.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,139
1244,tgi friday's,1,noida,"319-320, 3rd floor, the great india place mall, sector 38-a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3262056,28.5676834,"american, tex-mex",400.0,indian rupees(rs.),yes,yes,no,no,4,3.5,yellow,good,1147
5689,thaal vaadi,1,noida,"310/311, 3rd floor, the great india place mall, sector 38-a, near, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3261382,28.5680132,"north indian, rajasthani",1000.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,249
18431152,cafe' wow,1,noida,"food court, 3rd floor, the great india palace mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3255998,28.5675141,fast food,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18439721,chef's basket pop up caf��,1,noida,"inside big bazaar, the great india place, sector 38 a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",0.0,0.0,"italian, chinese",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18431158,chocolate fountain,1,noida,"food court, 3rd floor, great india palace mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253979,28.5671588,desserts,150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18430892,mcdonald's,1,noida,"ground floor, great india palce mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3265645,28.5680759,"desserts, ice cream",150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18430870,tea trails,1,noida,"kidzania, gip, entertainment city, plot a 2, sector-38 a, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.324803,28.564185,cafe,850.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,1
18428504,the hangout-deli,1,noida,"320-a, 3rd floor, the great india place mall, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.32321292,28.5677509,"continental, lebanese, mexican",1000.0,indian rupees(rs.),yes,no,no,no,3,0.0,white,not rated,0
2979,chopaal,1,noida,"a-2, 3rd floor, the great india place mall, sector 38-a, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253081,28.5671503,"chinese, north indian, south indian, fast food",450.0,indian rupees(rs.),no,no,no,no,1,2.0,red,poor,161
3237,club ice cube,1,noida,"313, 3rd floor, the great india place mall, sector 38-a, near sector 38, sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3264748,28.5680674,"north indian, continental, chinese",400.0,indian rupees(rs.),yes,no,no,no,4,2.0,red,poor,230
2025,moti mahal delux tandoori trail,1,noida,"food court, the great india place mall, sector 38 a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.325445,28.5670397,"north indian, mughlai",1200.0,indian rupees(rs.),yes,yes,no,no,3,2.0,red,poor,108
3149,the punjabiis restro bar,1,noida,"325-a, 3rd floor, the great india place mall, sector 38-a, near sector 38, noida","the great india place, sector 38","the great india place, sector 38, noida",77.3253979,28.5671588,"north indian, chinese",1200.0,indian rupees(rs.),yes,no,no,no,3,4.0,green,very good,395
18255134,sky grill,1,noida,"2nd floor, tulip mall, sector 48, noida","tulip mall, sector 48, noida","tulip mall, sector 48, noida, noida",77.3675243,28.5575368,"north indian, chinese",700.0,indian rupees(rs.),no,yes,no,no,2,2.6,orange,average,34
18277023,bread & pasta,1,noida,"shop 15, near hdfc bank, tulip mall, sector 48, noida","tulip mall, sector 48, noida","tulip mall, sector 48, noida, noida",77.3673027,28.5579292,fast food,400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18313203,chillies cafe,1,noida,"g-11, tulip mall, sector 48, noida","tulip mall, sector 48, noida","tulip mall, sector 48, noida, noida",77.367188,28.5578418,fast food,600.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,3
18254559,platters,1,noida,"shop 1, tulip mall, near hdfc bank, sector 48, noida","tulip mall, sector 48, noida","tulip mall, sector 48, noida, noida",77.3673216,28.5579297,"north indian, chinese",500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,0
18255132,the grand,1,noida,"g-5, tulip mall, sector 48, noida","tulip mall, sector 48, noida","tulip mall, sector 48, noida, noida",77.367188,28.5578518,"raw meats, fast food",250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
120519,hops n grains,1,panchkula,"sco 358, sector 9, panchkula",sector 9,"sector 9, panchkula",76.849258,30.6978586,"north indian, middle eastern, pizza",400.0,indian rupees(rs.),no,no,no,no,4,4.2,green,very good,843
4000344,genuine broaster chicken,1,patna,"west boring canal road, opposite zee saheb super market, anandpuri, patna",anandpuri,"anandpuri, patna",0.0,0.0,"american, chinese, north indian, italian",500.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,42
4000016,bansi vihar,1,patna,"new market beside buddha park, fraser road area, patna",fraser road area,"fraser road area, patna",85.137825,25.60803333,"south indian, fast food",300.0,indian rupees(rs.),no,no,no,no,1,3.4,orange,average,111
4000277,mainland china,1,patna,"5th floor, central mall, fraser road area, patna",fraser road area,"fraser road area, patna",0.0,0.0,chinese,400.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,65
18369321,pukhtaan-the royal taste of india,1,patna,"5th floor, nutan plaza, bander bagicha, fraser road area, patna",fraser road area,"fraser road area, patna",0.0,0.0,"north indian, chinese",400.0,indian rupees(rs.),no,no,no,no,4,3.5,yellow,good,32
4000033,the yellow chilli,1,patna,"1st floor, hira place, dak bunglow road, chajju bagh, fraser road area, patna",fraser road area,"fraser road area, patna",85.13588611,25.61034722,"north indian, chinese, continental",1000.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,150
18279982,indian summer cafe,1,patna,"satya narain building, exhibition road, golambar, patna",golambar,"golambar, patna",85.14262542,25.6097878,"continental, cafe, italian, pizza, north indian, chinese, bakery, mughlai",600.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,16
4000004,kfc,1,patna,"ground floor, regent theatre, opposite east gandhi maidan, golambar, patna",golambar,"golambar, patna",85.14649167,25.6172,fast food,500.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,49
4000269,mcdonald's,1,patna,"br patna elphinstone, elphinstone picture palace , east gandhi maidan, golambar, patna",golambar,"golambar, patna",85.148632,25.617912,fast food,500.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,60
4000027,biryani mahal,1,patna,"near buddha marg, kotwali chauraha, golambar, patna",golambar,"golambar, patna",85.13382778,25.61042222,"biryani, mughlai",500.0,indian rupees(rs.),no,no,no,no,2,3.6,yellow,good,99
4000081,spice court - hotel maurya,1,patna,"hotel maurya, south gandhi maidan, lodipur, patna","hotel maurya, lodipur","hotel maurya, lodipur, patna",85.142028,25.615025,"north indian, continental, chinese, south indian",400.0,indian rupees(rs.),no,no,no,no,4,3.7,yellow,good,43
4000069,angeethi,1,patna,"101, gharonda complex, jagdeo path crossing, bailey road, khajpura, patna",khajpura,"khajpura, patna",85.074775,25.60662778,"north indian, mughlai, chinese",800.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,45
4000294,red chilli,1,patna,"opposite allahabad bank, ramnagri mor, ashiana digha road, khajpura, patna",khajpura,"khajpura, patna",85.08215654,25.61355147,"chinese, north indian, mughlai",450.0,indian rupees(rs.),no,no,no,no,2,3.6,yellow,good,69
4000001,pind balluchi,1,patna,"16th-18th floor, biscomaun tower, gandhi maidan, lodipur, patna",lodipur,"lodipur, patna",85.14115833,25.61704444,"north indian, chinese",1000.0,indian rupees(rs.),no,no,no,no,3,3.3,orange,average,162
4000030,raj rasoi,1,patna,"twin tower hathwa, south gandhi maidan, lodipur, patna",lodipur,"lodipur, patna",85.14343889,25.61583889,"north indian, south indian, fast food",600.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,74
4000018,kapil dev's eleven,1,patna,"lower ground floor, dumraow kothi, frazer road, lodipur, patna",lodipur,"lodipur, patna",85.13806111,25.61098056,"north indian, chinese, finger food",1000.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,107
4000222,sri basant vihar,1,patna,"maurya lok complex, fraser road area, patna","maurya lok, fraser road area","maurya lok, fraser road area, patna",85.13407222,25.61011389,"north indian, fast food",600.0,indian rupees(rs.),no,no,no,no,2,3.6,yellow,good,75
4000031,17 degrees,1,patna,"6th floor, p&m mall, patliputra colony, patna",patliputra colony,"patliputra colony, patna",85.106207,25.634209,"north indian, chinese, continental, italian",1200.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,151
4000015,nirvana,1,patna,"bhagwathi saran enclave, boring road, near jp hospital, boring road sri krishnapuri, sri krishnapuri, patna",sri krishnapuri,"sri krishnapuri, patna",85.11631667,25.61403056,"north indian, chinese",700.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,61
4000007,roti restaurant,1,patna,"opposite a.n college, boring road, sri krishnapuri, patna",sri krishnapuri,"sri krishnapuri, patna",85.11401389,25.62067778,"north indian, south indian, chinese",500.0,indian rupees(rs.),no,no,no,no,2,3.1,orange,average,64
18343124,swaaddesh,1,patna,"2nd floor, chandra complex, above manyavar, boring road, sri krishnapuri, patna",sri krishnapuri,"sri krishnapuri, patna",85.1154613,25.61552768,"north indian, chinese",700.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,45
3700010,auroville bakery,1,puducherry,"kuilapalayam, auroville, puducherry",auroville,"auroville, puducherry",79.834825,11.989991,bakery,150.0,indian rupees(rs.),no,no,no,no,1,3.8,yellow,good,173
3700009,tanto pizzeria,1,puducherry,"main road, near iyyanar koil kullapalyam, auroville, puducherry",auroville,"auroville, puducherry",79.82895,11.99078611,"pizza, italian",1000.0,indian rupees(rs.),no,no,no,no,4,3.8,yellow,good,513
18427467,the smoothie bar,1,puducherry,"26, sri aurobindo street, mission street crossing, heritage town, puducherry",heritage town,"heritage town, puducherry",79.83147883,11.93819039,"desserts, beverages, juices",250.0,indian rupees(rs.),no,no,no,no,2,3.7,yellow,good,36
3700024,le club,1,puducherry,"hotel de pondicherry, 38, dumas street, white town, puducherry","hotel de pondicherry, white town","hotel de pondicherry, white town, puducherry",79.83385556,11.92587222,"french, continental, north indian",400.0,indian rupees(rs.),no,no,no,no,4,3.5,yellow,good,328
3700056,cafe ole,1,puducherry,"319, mission street, mg road, puducherry",mg road,"mg road, puducherry",79.83015556,11.92994722,"cafe, continental",700.0,indian rupees(rs.),no,no,no,no,3,3.8,yellow,good,199
3700408,italize,1,puducherry,"137, 1st floor, mission street (kosakadai street cutting), mg road, puducherry",mg road,"mg road, puducherry",79.83134832,11.93648771,"pizza, italian",600.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,97
3700017,the pasta bar veneto,1,puducherry,"248, mission street, mg road, puducherry",mg road,"mg road, puducherry",79.83013889,11.92996111,italian,900.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,275
3700050,baker street,1,puducherry,"123, bussy street, mg road, puducherry",mg road,"mg road, puducherry",79.829584,11.929275,"bakery, french",400.0,indian rupees(rs.),no,no,no,no,2,4.1,green,very good,791
3700041,zuka choco-la,1,puducherry,"319, mission street, mg road, puducherry",mg road,"mg road, puducherry",79.830194,11.929842,desserts,300.0,indian rupees(rs.),no,no,no,no,2,4.2,green,very good,656
3700387,bay of buddha -  the promenade,1,puducherry,"the promenade, 23, goubert avenue, white town, puducherry","the promenade, white town","the promenade, white town, puducherry",79.8358,11.9331,"chinese, thai, malaysian, vietnamese, korean, indonesian, asian",400.0,indian rupees(rs.),no,no,no,no,4,3.8,yellow,good,189
3700036,blueline - the promenade,1,puducherry,"the promenade, 23, goubert avenue, white town, puducherry","the promenade, white town","the promenade, white town, puducherry",79.83575556,11.93315278,"north indian, seafood, south indian, italian",400.0,indian rupees(rs.),no,no,no,no,4,3.8,yellow,good,192
3700049,villa shanti,1,puducherry,"villa shanti, 14, suffren street, white town, puducherry","villa shanti, white town","villa shanti, white town, puducherry",79.833191,11.929698,continental,400.0,indian rupees(rs.),no,no,no,no,4,3.9,yellow,good,535
3700069,le cafe,1,puducherry,"beach road, near gandhi statue, white town, puducherry",white town,"white town, puducherry",79.83570833,11.93154444,cafe,450.0,indian rupees(rs.),no,no,no,no,2,3.1,orange,average,875
3700160,spice route,1,puducherry,"6, rue bussy street, romain rolland street cutting, white town, puducherry",white town,"white town, puducherry",79.83363356,11.92877274,"continental, north indian, finger food",1200.0,indian rupees(rs.),no,no,no,no,4,3.4,orange,average,228
18378803,#dilliwaala6,1,puducherry,"6, rue de la marine, white town, puducherry",white town,"white town, puducherry",79.83481014,11.9365319,north indian,800.0,indian rupees(rs.),no,no,no,no,3,3.7,yellow,good,124
3700051,cafe des arts,1,puducherry,"10, suffren street, white town, pondicherry",white town,"white town, puducherry",79.83331944,11.93021111,cafe,800.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,298
3700037,le dupleix,1,puducherry,"5, rue de la caserne, white town, puducherry",white town,"white town, puducherry",79.83376389,11.93104444,"north indian, french, continental",400.0,indian rupees(rs.),no,no,no,no,4,3.8,yellow,good,456
3700019,rendezvous cafe restaurant,1,puducherry,"30, rue suffren, white town, puducherry",white town,"white town, puducherry",79.83258056,11.92859167,"goan, mangalorean, continental, french",1200.0,indian rupees(rs.),no,no,no,no,4,3.5,yellow,good,225
3700021,the indian kaffe express,1,puducherry,"3, rue dumas street, near ig office, white town, puducherry",white town,"white town, puducherry",79.8348,11.93036667,cafe,550.0,indian rupees(rs.),no,no,no,no,3,3.8,yellow,good,495
3700561,gelateria montecatini terme,1,puducherry,"goubert avenue, next to alliance francaise, white town, puducherry",white town,"white town, puducherry",79.83419167,11.92598889,desserts,150.0,indian rupees(rs.),no,no,no,no,1,4.2,green,very good,163
6508323,the urban foundry,1,pune,"1, balewadi high street, cummins india office campus, baner-balewadi link road, pune","balewadi high street, balewadi","balewadi high street, balewadi, pune",73.77472289,18.5691562,"north indian, asian",400.0,indian rupees(rs.),yes,no,no,no,3,4.5,dark green,excellent,1099
18383095,teddy boy,1,pune,"9th floor, deron heights, above ranka jewellers, baner, pune",baner,"baner, pune",73.80485516,18.5514399,"north indian, continental, finger food",1200.0,indian rupees(rs.),yes,no,no,no,3,3.6,yellow,good,507
18378852,effingut brewerkz,1,pune,"4, deron heights, next to ranka jewellers, baner, pune",baner,"baner, pune",73.7982064,18.554382,"continental, north indian, mughlai, burmese",400.0,indian rupees(rs.),no,yes,no,no,4,4.3,green,very good,375
13231,le plaisir,1,pune,"759/125, rajkamal, opposite kelkar eye hospital, prabhat road, deccan gymkhana, pune",deccan gymkhana,"deccan gymkhana, pune",73.83842938,18.51420998,"european, desserts",1000.0,indian rupees(rs.),no,no,no,no,3,4.8,dark green,excellent,2510
18354483,farzi cafe,1,pune,"level 1 & 2, fortaleza complex, east avenue, kalyani nagar, pune",kalyani nagar,"kalyani nagar, pune",73.9051007,18.5436256,modern indian,400.0,indian rupees(rs.),no,no,no,no,3,4.3,green,very good,868
18383076,mineority by saby,1,pune,"level 1/2, fortaleza complex, kalyani nagar, pune",kalyani nagar,"kalyani nagar, pune",73.90433729,18.54625752,"north indian, north eastern, continental",400.0,indian rupees(rs.),yes,no,no,no,3,4.2,green,very good,306
6505309,the little next door,1,pune,"d-10, central avenue, kalyani nagar, pune",kalyani nagar,"kalyani nagar, pune",73.90062645,18.54694697,"finger food, italian, spanish, greek",1000.0,indian rupees(rs.),yes,no,no,no,3,4.1,green,very good,1143
6504409,effingut brewerkz,1,pune,"end of lane number 6, koregaon park, pune",koregaon park,"koregaon park, pune",73.89852025,18.53408003,"continental, north indian, mughlai, burmese",400.0,indian rupees(rs.),no,yes,no,no,3,4.3,green,very good,1531
18350020,kargo,1,pune,"shop 1&2, marvel alaina, lane  8, near godrej nature's basket, koregaon park, pune",koregaon park,"koregaon park, pune",73.89648478,18.53656175,"charcoal grill, italian, north indian, european, indonesian, thai",900.0,indian rupees(rs.),yes,no,no,no,2,4.4,green,very good,635
6508117,saut��ed stories,1,pune,"plot 5, between lane 5/6, north main road, opposite wellness forever, koregaon park, pune",koregaon park,"koregaon park, pune",73.897902,18.53929933,"cafe, italian, continental",850.0,indian rupees(rs.),no,yes,no,no,2,4.2,green,very good,583
